gene.index	RP.Rsum	FC..class1.class2.	pfp	P.value
ENSG00000164220	3843	51.03	-0.496717987935177	0.00195	3.716e-06
ENSG00000268104	5978	54.59	-0.473007567916174	0.002329	4.61e-06
ENSG00000169067	3783	57.53	-0.469885976274464	0.002655	5.449e-06
ENSG00000243746	5561	59.49	-0.50182126542091	0.002851	6.06e-06
ENSG00000124216	12148	59.79	-0.456280481510725	0.002799	6.156e-06
ENSG00000279968	4853	59.93	-0.446785562143122	0.002729	6.202e-06
ENSG00000165985	7973	61.01	-0.483364360713349	0.002798	6.563e-06
ENSG00000043039	7886	63.34	-0.453122446595813	0.003053	7.386e-06
ENSG00000230836	1756	69.29	-0.438292851579147	0.003929	9.792e-06
ENSG00000198795	11755	70.69	-0.445726703349984	0.004064	1.043e-05
ENSG00000231799	6777	70.81	-0.447843644362086	0.003971	1.048e-05
ENSG00000134716	562	71.7	-0.417920007811965	0.004017	1.09e-05
ENSG00000169116	3339	73.33	-0.435095151620097	0.004196	1.169e-05
ENSG00000235253	3999	77.75	-0.424384671538097	0.004904	1.402e-05
ENSG00000198468	1264	80.99	-0.407080775450501	0.005425	1.591e-05
ENSG00000222032	2299	81.79	-0.404903122145131	0.005455	1.64e-05
ENSG00000180596	4380	83.73	-0.442545456105304	0.005726	1.763e-05
ENSG00000278834	11242	86.6	-0.416839741912829	0.006202	1.955e-05
ENSG00000213801	13077	88.48	-0.393965275660243	0.006475	2.088e-05
ENSG00000272009	4405	88.89	-0.391767719955997	0.006421	2.118e-05
ENSG00000279539	12870	97.89	-0.382943869568991	0.008435	2.844e-05
ENSG00000136371	10199	99.51	-0.381837083906047	0.008678	2.99e-05
ENSG00000095637	8259	102	-0.382943869568991	0.009153	3.221e-05
ENSG00000151012	3513	103.3	-0.379620962055708	0.009311	3.344e-05
ENSG00000231066	5672	109.7	-0.439357178474257	0.01097	4.02e-05
ENSG00000251593	3700	110.5	-0.397255345594427	0.01099	4.11e-05
ENSG00000117069	610	112.7	-0.368489000645104	0.01144	4.36e-05
ENSG00000244398	7251	113.6	-0.375178479589612	0.01148	4.46e-05
ENSG00000113739	4205	118.8	-0.357270475679559	0.0129	5.107e-05
ENSG00000188611	8086	119.8	-0.359521170427595	0.01298	5.232e-05
ENSG00000108932	11514	121.1	-0.407080775450501	0.01317	5.406e-05
ENSG00000157021	9951	124.9	-0.358396261956654	0.01418	5.925e-05
ENSG00000254473	6754	125.3	-0.35501626421955	0.01408	5.984e-05
ENSG00000167632	6519	128.5	-0.350497247084133	0.01493	6.458e-05
ENSG00000111752	8552	129.4	-0.350497247084133	0.01498	6.588e-05
ENSG00000066629	9826	130.8	-0.347098670622268	0.01523	6.81e-05
ENSG00000261762	10192	131	-0.35501626421955	0.01504	6.838e-05
ENSG00000223804	811	135.8	-0.349365277594213	0.01649	7.615e-05
ENSG00000115919	1969	136.5	-0.34255474547732	0.01647	7.727e-05
ENSG00000196787	4397	137.5	-0.350497247084133	0.01658	7.899e-05
ENSG00000188738	2092	138.1	-0.345964030342872	0.01653	7.999e-05
ENSG00000273893	12133	138.3	-0.339137384919585	0.01635	8.031e-05
ENSG00000232284	588	138.5	-0.349365277594213	0.01617	8.059e-05
ENSG00000155093	5629	139.7	-0.359521170427595	0.01636	8.275e-05
ENSG00000138182	8233	141.7	-0.345964030342872	0.01682	8.628e-05
ENSG00000111700	8603	142	-0.340277404766254	0.01669	8.684e-05
ENSG00000164061	2591	148.1	-0.332278283056929	0.01861	9.824e-05
ENSG00000230629	5862	148.2	-0.333423733725192	0.01841	9.853e-05
ENSG00000165935	8630	154.7	-0.329984649758421	0.02059	0.0001117
ENSG00000078081	3027	154.9	-0.326537348139952	0.02039	0.0001121
ENSG00000105617	13101	157.9	-0.333423733725192	0.02129	0.0001186
ENSG00000257219	8914	161.2	-0.369606070031838	0.02234	0.0001261
ENSG00000228989	2335	161.5	-0.325386414659773	0.02217	0.0001268
ENSG00000118596	8849	163.7	-0.325386414659773	0.02277	0.0001319
ENSG00000213742	11992	165	-0.329984649758421	0.02304	0.0001351
ENSG00000234062	6046	166.6	-0.319617934200161	0.0234	0.0001389
ENSG00000154027	612	168	-0.353887836284907	0.02369	0.0001424
ENSG00000267547	11179	168.1	-0.334568275666133	0.02342	0.0001425
ENSG00000204253	2107	175.2	-0.387362540835996	0.02611	0.0001608
ENSG00000129535	9497	176.5	-0.350497247084133	0.02638	0.0001643
ENSG00000009694	6009	178.5	-0.312665173558394	0.0269	0.0001696
ENSG00000215915	40	179.1	-0.318461465167583	0.02685	0.0001713
ENSG00000232838	11954	180.9	-0.313826296390398	0.02735	0.0001764
ENSG00000230002	1723	181	-0.318461465167583	0.0271	0.0001768
ENSG00000159496	13277	183.3	-0.351628329102782	0.0278	0.0001834
ENSG00000226053	695	184	-0.318461465167583	0.02778	0.0001853
ENSG00000182379	8826	184.4	-0.327687364176047	0.02767	0.0001866
ENSG00000231638	5119	184.6	-0.324234562270531	0.02743	0.000187
ENSG00000165813	8387	186.8	-0.306845500314283	0.0281	0.0001937
ENSG00000217325	4815	187	-0.317304068361915	0.02788	0.0001941
ENSG00000138741	3492	188.2	-0.309176187478515	0.0281	0.0001978
ENSG00000227963	747	188.6	-0.305678743242287	0.02801	0.0001991
ENSG00000198774	8931	191.3	-0.305678743242287	0.02884	0.0002072
ENSG00000231290	12181	193.9	-0.303342394487331	0.0297	0.0002156
ENSG00000246089	6121	194.8	-0.31034012061215	0.02981	0.0002185
ENSG00000116132	1090	196.5	-0.306845500314283	0.03025	0.000224
ENSG00000122641	5114	197	-0.31034012061215	0.03019	0.0002257
ENSG00000162892	1229	197.5	-0.305678743242287	0.03011	0.0002273
ENSG00000120328	4075	198.4	-0.31150311546827	0.0302	0.0002302
ENSG00000153404	3646	199.2	-0.304511041809953	0.03027	0.000233
ENSG00000167703	10885	200.6	-0.302172799740752	0.03058	0.0002376
ENSG00000233822	4404	203.4	-0.32883646422954	0.03153	0.0002473
ENSG00000223508	6115	211.1	-0.296310560708092	0.03474	0.000275
ENSG00000274605	9390	212.7	-0.303342394487331	0.0352	0.0002813
ENSG00000099937	13257	213.1	-0.297484915710575	0.03504	0.0002826
ENSG00000128617	5477	216.7	-0.291603558030565	0.03645	0.0002966
ENSG00000234130	5911	217.4	-0.314986485468515	0.03643	0.0002991
ENSG00000135549	4806	218.2	-0.292781749227846	0.03651	0.0003024
ENSG00000224420	13018	218.4	-0.295135249000818	0.03628	0.0003032
ENSG00000240652	7755	220.1	-0.318461465167583	0.03676	0.0003099
ENSG00000087494	8635	223.1	-0.288063200325316	0.03788	0.0003221
ENSG00000218426	4905	225	-0.313826296390398	0.03848	0.00033
ENSG00000136114	9335	226.2	-0.2904244038653	0.03872	0.0003349
ENSG00000228929	531	227.5	-0.288063200325316	0.03905	0.0003406
ENSG00000213225	1945	230.9	-0.285698125958125	0.04035	0.0003549
ENSG00000242715	9264	230.9	-0.284514133244245	0.04003	0.0003551
ENSG00000254535	3511	231.1	-0.285698125958125	0.0398	0.0003559
ENSG00000151687	2102	232	-0.291603558030565	0.03993	0.00036
ENSG00000228878	5100	234.8	-0.283329168051641	0.04095	0.0003722
ENSG00000168702	1968	235.4	-0.283329168051641	0.04091	0.0003749
ENSG00000154678	5084	235.7	-0.303342394487331	0.04074	0.0003763
ENSG00000272821	13510	238.2	-0.284514133244245	0.04165	0.0003877
ENSG00000176473	9831	239.7	-0.279768421593595	0.04207	0.0003947
ENSG00000006837	4007	240.2	-0.288063200325316	0.04201	0.0003973
ENSG00000144460	2252	243	-0.2904244038653	0.04303	0.0004101
ENSG00000240875	2961	243	-0.280956313831056	0.04272	0.0004102
ENSG00000213185	8426	243.3	-0.284514133244245	0.04253	0.0004115
ENSG00000234498	8578	243.3	-0.280956313831056	0.04223	0.0004117
ENSG00000243137	12877	243.6	-0.280956313831056	0.04207	0.0004132
ENSG00000230439	678	244.2	-0.305678743242287	0.04206	0.0004162
ENSG00000282885	9575	244.4	-0.293958979028694	0.04185	0.0004172
ENSG00000267809	13086	245.4	-0.278579550458423	0.04202	0.000422
ENSG00000145833	4014	246.4	-0.277389698810864	0.04216	0.0004265
ENSG00000263266	11110	247.6	-0.292781749227846	0.04245	0.0004326
ENSG00000278916	8951	248.1	-0.2904244038653	0.04236	0.0004348
ENSG00000105605	13096	248.2	-0.303342394487331	0.04215	0.0004356
ENSG00000267213	12706	255	-0.279768421593595	0.04515	0.00047
ENSG00000244219	5329	256	-0.272620454662992	0.0453	0.0004748
ENSG00000229659	8164	257.7	-0.289244285156642	0.04586	0.0004841
ENSG00000135838	1132	257.8	-0.280956313831056	0.04557	0.0004844
ENSG00000197757	8770	261.2	-0.2904244038653	0.04694	0.0005024
ENSG00000140465	10156	266.3	-0.272620454662992	0.04924	0.0005305
ENSG00000242071	9695	268.4	-0.279768421593595	0.04998	0.0005422
ENSG00000240489	2957	272.4	-0.267835392097615	0.05175	0.0005652
ENSG00000055163	4162	272.6	-0.301002256032814	0.0515	0.0005663
ENSG00000091844	4904	272.9	-0.278579550458423	0.05131	0.000568
ENSG00000197632	11845	278.5	-0.269033146455237	0.05393	0.0006009
ENSG00000101638	11794	278.5	-0.277389698810864	0.0536	0.0006011
ENSG00000162639	718	279.8	-0.265436896049098	0.05393	0.0006088
ENSG00000164128	3581	281.7	-0.31150311546827	0.0546	0.0006204
ENSG00000224738	11438	284.5	-0.265436896049098	0.05574	0.0006375
ENSG00000253626	8195	287.6	-0.265436896049098	0.05711	0.0006573
ENSG00000204228	4482	290.8	-0.264236151043547	0.05848	0.0006773
ENSG00000179799	2714	291.2	-0.273814244587037	0.05836	0.0006802
ENSG00000162604	564	293.8	-0.260627908126699	0.05942	0.0006969
ENSG00000270194	2465	295	-0.260627908126699	0.05971	0.0007047
ENSG00000157927	4985	295.3	-0.271425676092934	0.05952	0.0007068
ENSG00000167861	11535	296.9	-0.257010618206024	0.06008	0.0007179
ENSG00000224138	5462	301.2	-0.260627908126699	0.06212	0.0007468
ENSG00000109743	3218	302.4	-0.282143228781498	0.06242	0.000755
ENSG00000027075	9647	303	-0.266636642513989	0.06236	0.0007588
ENSG00000249102	3710	303.8	-0.259423152281415	0.06245	0.0007644
ENSG00000249042	3865	305.3	-0.255802836602718	0.06293	0.000775
ENSG00000137872	10007	311.7	-0.263034405833794	0.0662	0.0008201
ENSG00000255508	7416	312.4	-0.255802836602718	0.06622	0.0008252
ENSG00000170381	5257	312.7	-0.258217389536018	0.06605	0.0008279
ENSG00000257956	8922	313.9	-0.252173413202027	0.06633	0.0008364
ENSG00000072133	5904	317.6	-0.259423152281415	0.0681	0.0008635
ENSG00000114757	3019	317.6	-0.252173413202027	0.06772	0.0008637
ENSG00000224914	8214	319.2	-0.254594043033141	0.06824	0.0008754
ENSG00000158352	5810	320.2	-0.257010618206024	0.06848	0.0008835
ENSG00000231441	4640	328.1	-0.249748715083569	0.07273	0.0009436
ENSG00000260461	8356	331.2	-0.250961573533219	0.07424	0.0009687
ENSG00000223784	7935	334.2	-0.260627908126699	0.07563	0.0009924
ENSG00000237870	5440	335.1	-0.24731993497982	0.07581	0.001
ENSG00000174059	1238	340.4	-0.248534836138679	0.07863	0.001043
ENSG00000183578	10025	341.7	-0.258217389536018	0.07901	0.001054
ENSG00000251281	3711	343.4	-0.243669080966863	0.07963	0.001068
ENSG00000163032	1470	345.3	-0.24731993497982	0.08041	0.001085
ENSG00000136274	5143	346.2	-0.24731993497982	0.08055	0.001092
ENSG00000233621	386	349.5	-0.257010618206024	0.0822	0.001121
ENSG00000135898	2271	352	-0.254594043033141	0.08333	0.001142
ENSG00000091129	5423	352	-0.242450073677701	0.08293	0.001143
ENSG00000215210	6640	352.2	-0.264236151043547	0.0826	0.001144
ENSG00000254837	7641	352.3	-0.241230035515445	0.08221	0.001145
ENSG00000214049	12566	353.3	-0.248534836138679	0.08241	0.001154
ENSG00000160207	13603	355	-0.248534836138679	0.08306	0.001169
ENSG00000244313	7339	355.7	-0.241230035515445	0.08304	0.001175
ENSG00000133739	6369	357	-0.246104009883917	0.08344	0.001187
ENSG00000224281	5986	357.7	-0.248534836138679	0.08349	0.001193
ENSG00000198053	11891	358.3	-0.243669080966863	0.0834	0.001198
ENSG00000139618	9254	358.8	-0.24000896473507	0.08331	0.001203
ENSG00000250486	3586	358.9	-0.24000896473507	0.08297	0.001204
ENSG00000183172	13450	362.2	-0.238786859587116	0.08458	0.001234
ENSG00000235552	11701	363.2	-0.24000896473507	0.0848	0.001243
ENSG00000139146	8645	364.8	-0.237563718317676	0.08536	0.001258
ENSG00000253676	6454	367.1	-0.278579550458423	0.08642	0.00128
ENSG00000181019	10733	369.8	-0.236339539168374	0.08772	0.001305
ENSG00000272419	825	371.6	-0.237563718317676	0.08842	0.001322
ENSG00000125775	11887	372.4	-0.235114320376357	0.08848	0.00133
ENSG00000239830	12433	372.4	-0.235114320376357	0.08807	0.00133
ENSG00000141294	11355	372.6	-0.235114320376357	0.08775	0.001331
ENSG00000049249	99	372.9	-0.236339539168374	0.08753	0.001335
ENSG00000106327	5361	373.7	-0.243669080966863	0.08762	0.001342
ENSG00000155957	8873	374.8	-0.233888060174277	0.0879	0.001353
ENSG00000184983	13451	377.4	-0.235114320376357	0.08912	0.001378
ENSG00000156171	754	379.3	-0.233888060174277	0.08985	0.001396
ENSG00000265519	11035	380.6	-0.236339539168374	0.09028	0.00141
ENSG00000224080	2464	383.7	-0.24000896473507	0.09182	0.00144
ENSG00000272750	1297	383.9	-0.233888060174277	0.0915	0.001442
ENSG00000165389	9535	384	-0.233888060174277	0.09116	0.001443
ENSG00000111728	8610	384	-0.244887059123534	0.09074	0.001443
ENSG00000164695	6367	384.5	-0.232660756790275	0.09065	0.001449
ENSG00000073670	11323	384.7	-0.248534836138679	0.09032	0.00145
ENSG00000267152	12790	384.9	-0.24000896473507	0.09005	0.001452
ENSG00000177432	3403	390.4	-0.232660756790275	0.09315	0.001509
ENSG00000264920	11358	392.4	-0.243669080966863	0.09395	0.001529
ENSG00000230658	5045	393.3	-0.211635253327149	0.09412	0.001538
ENSG00000143355	1168	394.6	-0.238786859587116	0.09453	0.001552
ENSG00000187068	3054	395.3	-0.236339539168374	0.09452	0.001559
ENSG00000142621	149	395.5	-0.230203013366421	0.09426	0.001562
ENSG00000166341	7204	401.2	-0.227741075839128	0.09748	0.001622
ENSG00000204291	6827	404	-0.230203013366421	0.09884	0.001652
ENSG00000172061	3084	405	-0.228972569760161	0.0991	0.001664
ENSG00000182272	7137	406	-0.228972569760161	0.0993	0.001674
ENSG00000151617	3546	406.7	-0.242450073677701	0.0993	0.001681
ENSG00000189057	7383	407.3	-0.228972569760161	0.09929	0.001688
ENSG00000271646	3626	408	-0.244887059123534	0.09927	0.001695
ENSG00000235180	8448	408.8	-0.22650852980868	0.09938	0.001705
ENSG00000061455	3963	411.5	-0.236339539168374	0.1007	0.001735
ENSG00000226532	6008	411.7	-0.255802836602718	0.1004	0.001737
ENSG00000156140	3329	413.9	-0.227741075839128	0.1014	0.001762
ENSG00000251417	10522	415.4	-0.230203013366421	0.102	0.001779
ENSG00000126882	7026	416.9	-0.238786859587116	0.1025	0.001795
ENSG00000233521	13302	416.9	-0.22404027421793	0.1021	0.001796
ENSG00000127325	8889	418.9	-0.227741075839128	0.1029	0.001818
ENSG00000146757	5181	423.5	-0.22404027421793	0.1055	0.001871
ENSG00000134940	7869	425.1	-0.222804561045261	0.1061	0.00189
ENSG00000070182	9667	428.9	-0.248534836138679	0.1082	0.001935
ENSG00000109511	3593	429.2	-0.221567788538409	0.1079	0.001938
ENSG00000226200	8088	429.6	-0.257010618206024	0.1077	0.001943
ENSG00000108448	11077	431	-0.220329954879556	0.1082	0.001959
ENSG00000135063	6729	431.9	-0.22650852980868	0.1084	0.00197
ENSG00000129128	3613	432.2	-0.220329954879556	0.1081	0.001973
ENSG00000172469	4721	432.7	-0.220329954879556	0.108	0.00198
ENSG00000162692	707	437	-0.260627908126699	0.1105	0.002032
ENSG00000102452	9393	438.7	-0.219091058246197	0.1111	0.002053
ENSG00000164989	6623	440.5	-0.219091058246197	0.1119	0.002075
ENSG00000101842	5967	443.2	-0.242450073677701	0.1132	0.002107
ENSG00000166831	10087	443.7	-0.220329954879556	0.1131	0.002114
ENSG00000001084	4637	452.2	-0.215367972203479	0.1184	0.002221
ENSG00000163359	2297	452.7	-0.216610068742442	0.1183	0.002228
ENSG00000259985	11764	453.1	-0.238786859587116	0.1181	0.002233
ENSG00000064763	8638	454.7	-0.220329954879556	0.1187	0.002254
ENSG00000272070	4080	455.9	-0.217851096811131	0.1191	0.002269
ENSG00000151338	9551	457.2	-0.221567788538409	0.1195	0.002286
ENSG00000144857	2784	461.5	-0.214124805352847	0.122	0.002343
ENSG00000232386	10285	464	-0.215367972203479	0.1232	0.002375
ENSG00000229656	8033	465.7	-0.219091058246197	0.1239	0.002398
ENSG00000233461	1364	466.7	-0.225274929869569	0.1241	0.002412
ENSG00000134326	1437	468.1	-0.238786859587116	0.1246	0.00243
ENSG00000161544	11580	468.3	-0.214124805352847	0.1243	0.002432
ENSG00000100815	9795	474.4	-0.216610068742442	0.1281	0.002516
ENSG00000239467	2032	476.2	-0.210388864445403	0.1288	0.002539
ENSG00000236809	1251	481.8	-0.209141397838592	0.1323	0.002618
ENSG00000007952	5918	484.6	-0.216610068742442	0.1337	0.002656
ENSG00000249685	3258	488.4	-0.211635253327149	0.1359	0.00271
ENSG00000187630	9496	488.5	-0.209141397838592	0.1355	0.002711
ENSG00000224578	10616	489.9	-0.210388864445403	0.136	0.002732
ENSG00000104863	12999	490.4	-0.209141397838592	0.1359	0.002739
ENSG00000272316	4648	491.7	-0.222804561045261	0.1363	0.002757
ENSG00000182389	1984	492.1	-0.212880566344385	0.1361	0.002763
ENSG00000169955	10560	492.6	-0.209141397838592	0.136	0.002771
ENSG00000144674	2466	494.7	-0.216610068742442	0.137	0.002801
ENSG00000079308	2206	494.7	-0.227741075839128	0.1365	0.002801
ENSG00000234608	9057	496.2	-0.207892851641333	0.137	0.002823
ENSG00000100442	9562	496.5	-0.206643223983395	0.1367	0.002826
ENSG00000057657	4740	498.3	-0.209141397838592	0.1375	0.002853
ENSG00000177888	1165	499.5	-0.207892851641333	0.1379	0.002871
ENSG00000233954	159	501.2	-0.212880566344385	0.1386	0.002896
ENSG00000163491	2430	501.4	-0.206643223983395	0.1383	0.0029
ENSG00000151320	9533	502.4	-0.209141397838592	0.1385	0.002913
ENSG00000238117	7898	502.5	-0.220329954879556	0.1381	0.002915
ENSG00000245205	8601	504	-0.211635253327149	0.1386	0.002937
ENSG00000154153	3695	505	-0.207892851641333	0.1389	0.002952
ENSG00000233593	659	505.6	-0.228972569760161	0.1388	0.002961
ENSG00000179743	161	507.5	-0.209141397838592	0.1397	0.00299
ENSG00000102189	8942	507.6	-0.210388864445403	0.1392	0.00299
ENSG00000232093	954	507.8	-0.206643223983395	0.1389	0.002994
ENSG00000223551	6981	508.2	-0.219091058246197	0.1387	0.003
ENSG00000277534	11759	508.6	-0.205392512989685	0.1386	0.003006
ENSG00000272121	2507	513.5	-0.206643223983395	0.1415	0.003081
ENSG00000203724	1167	514.2	-0.204140716780225	0.1415	0.003091
ENSG00000063438	3651	514.5	-0.206643223983395	0.1413	0.003096
ENSG00000227268	8218	516	-0.227741075839128	0.1418	0.003119
ENSG00000133134	5941	517.9	-0.207892851641333	0.1427	0.003148
ENSG00000227038	5237	518.5	-0.212880566344385	0.1426	0.003157
ENSG00000196405	9827	518.6	-0.206643223983395	0.1422	0.003158
ENSG00000118690	4754	519.8	-0.20163386116965	0.1426	0.003177
ENSG00000168490	6175	519.9	-0.202887833470143	0.1422	0.003178
ENSG00000226088	598	520.8	-0.216610068742442	0.1423	0.003192
ENSG00000259863	1871	524	-0.202887833470143	0.1441	0.003243
ENSG00000116771	154	524.6	-0.209141397838592	0.144	0.003251
ENSG00000165633	8080	525.4	-0.216610068742442	0.1441	0.003264
ENSG00000181444	5578	527.4	-0.205392512989685	0.1451	0.003297
ENSG00000100321	13417	530.5	-0.210388864445403	0.1468	0.003346
ENSG00000254469	7609	532.8	-0.199122642013601	0.1479	0.003382
ENSG00000223658	1600	533.6	-0.205392512989685	0.148	0.003395
ENSG00000236523	1198	534	-0.242450073677701	0.1478	0.003401
ENSG00000227615	7643	534.7	-0.202887833470143	0.1478	0.003412
ENSG00000158270	11682	535.8	-0.204140716780225	0.1481	0.00343
ENSG00000147036	5722	537.6	-0.20163386116965	0.1488	0.003459
ENSG00000164120	3611	538.8	-0.20163386116965	0.1492	0.003479
ENSG00000172062	3819	540.7	-0.210388864445403	0.15	0.003509
ENSG00000229043	4962	542.3	-0.202887833470143	0.1507	0.003535
ENSG00000185808	13579	542.4	-0.199122642013601	0.1503	0.003537
ENSG00000198464	13060	544.4	-0.199122642013601	0.1512	0.003569
ENSG00000104313	6338	545.6	-0.200378797984026	0.1516	0.003589
ENSG00000138675	3366	546.5	-0.200378797984026	0.1518	0.003605
ENSG00000179277	11034	547.2	-0.202887833470143	0.1518	0.003616
ENSG00000198108	3978	549.2	-0.202887833470143	0.1527	0.003649
ENSG00000180389	9242	549.2	-0.216610068742442	0.1522	0.003649
ENSG00000244041	4291	551.5	-0.211635253327149	0.1534	0.003687
ENSG00000232860	1137	551.7	-0.202887833470143	0.153	0.00369
ENSG00000127252	3081	552.9	-0.220329954879556	0.1534	0.003712
ENSG00000153944	11419	554	-0.217851096811131	0.1537	0.00373
ENSG00000161888	12467	564.9	-0.194087052116302	0.1608	0.003914
ENSG00000235859	5078	565	-0.194087052116302	0.1604	0.003916
ENSG00000214026	7170	567.2	-0.195347598322219	0.1615	0.003955
ENSG00000198855	9019	568.4	-0.194087052116302	0.1619	0.003975
ENSG00000272758	2817	571	-0.194087052116302	0.1632	0.004021
ENSG00000224631	10665	572.5	-0.206643223983395	0.1638	0.004047
ENSG00000176273	8252	573.9	-0.200378797984026	0.1644	0.004072
ENSG00000185818	3159	574.2	-0.215367972203479	0.1641	0.004078
ENSG00000156869	697	574.4	-0.195347598322219	0.1637	0.004081
ENSG00000101745	11708	575.6	-0.205392512989685	0.1641	0.004101
ENSG00000131196	11865	575.8	-0.194087052116302	0.1638	0.004106
ENSG00000183496	10211	575.9	-0.200378797984026	0.1633	0.004107
ENSG00000145734	3820	576	-0.192825403552391	0.1629	0.004108
ENSG00000280670	484	576	-0.192825403552391	0.1625	0.004109
ENSG00000185100	9862	576.1	-0.210388864445403	0.162	0.00411
ENSG00000170396	2091	579.1	-0.206643223983395	0.1637	0.004164
ENSG00000163535	2137	579.8	-0.194087052116302	0.1637	0.004177
ENSG00000181450	1332	581.3	-0.195347598322219	0.1643	0.004204
ENSG00000144908	2839	581.6	-0.200378797984026	0.164	0.004209
ENSG00000269940	9855	582.8	-0.178873958169795	0.1644	0.00423
ENSG00000151117	7268	582.8	-0.205392512989685	0.164	0.00423
ENSG00000025423	8820	585.6	-0.196607044094818	0.1654	0.00428
ENSG00000278882	814	586.5	-0.194087052116302	0.1656	0.004297
ENSG00000122986	9049	587.5	-0.194087052116302	0.1658	0.004315
ENSG00000138696	3410	588.2	-0.195347598322219	0.1658	0.004328
ENSG00000176055	3886	588.7	-0.191562650700756	0.1657	0.004336
ENSG00000255737	8837	588.9	-0.191562650700756	0.1654	0.00434
ENSG00000113356	3887	590.1	-0.192825403552391	0.1658	0.004362
ENSG00000121101	11434	591	-0.194087052116302	0.1659	0.004379
ENSG00000068784	1609	592	-0.190298791626595	0.1661	0.004396
ENSG00000167968	10365	595.8	-0.195347598322219	0.1683	0.004467
ENSG00000240463	9538	595.8	-0.205392512989685	0.1679	0.004468
ENSG00000127914	5277	596.7	-0.207892851641333	0.168	0.004483
ENSG00000179242	12194	598.7	-0.194087052116302	0.169	0.004521
ENSG00000267493	12277	599.1	-0.189033824390017	0.1688	0.004528
ENSG00000197568	597	601.5	-0.207892851641333	0.17	0.004573
ENSG00000173110	1044	601.8	-0.211635253327149	0.1697	0.004578
ENSG00000259488	10009	602.8	-0.187767747046025	0.17	0.004597
ENSG00000091490	3240	602.9	-0.190298791626595	0.1696	0.004599
ENSG00000130821	6071	604.9	-0.191562650700756	0.1705	0.004637
ENSG00000167964	10358	606.2	-0.194087052116302	0.1709	0.004661
ENSG00000272631	8207	607.7	-0.192825403552391	0.1716	0.004691
ENSG00000171757	2990	608.5	-0.191562650700756	0.1716	0.004706
ENSG00000008394	8596	609.5	-0.187767747046025	0.1719	0.004725
ENSG00000205707	8615	610.2	-0.186500557644495	0.1719	0.004739
ENSG00000125845	11934	611.3	-0.190298791626595	0.1722	0.004758
ENSG00000144278	1989	611.7	-0.196607044094818	0.172	0.004767
ENSG00000241634	2769	612.3	-0.194087052116302	0.172	0.004777
ENSG00000129595	3933	613	-0.211635253327149	0.172	0.004791
ENSG00000176826	5160	615.3	-0.189033824390017	0.1731	0.004835
ENSG00000221926	11032	616.1	-0.185232254230161	0.1733	0.004852
ENSG00000174327	10961	616.3	-0.20163386116965	0.173	0.004856
ENSG00000169403	292	616.5	-0.192825403552391	0.1726	0.004858
ENSG00000105618	13099	617.6	-0.187767747046025	0.1729	0.00488
ENSG00000273014	5088	618.2	-0.199122642013601	0.1729	0.004893
ENSG00000081803	5454	619.3	-0.185232254230161	0.1732	0.004914
ENSG00000198707	8933	620.6	-0.200378797984026	0.1737	0.004939
ENSG00000081041	3334	620.8	-0.190298791626595	0.1734	0.004944
ENSG00000228205	3039	626.5	-0.205392512989685	0.1768	0.005055
ENSG00000216895	5618	627.6	-0.185232254230161	0.1772	0.005078
ENSG00000236552	8268	628.2	-0.194087052116302	0.1771	0.005088
ENSG00000136014	8958	628.5	-0.187767747046025	0.1768	0.005094
ENSG00000268403	7220	632.4	-0.189033824390017	0.1791	0.005173
ENSG00000187193	10635	634.6	-0.185232254230161	0.1802	0.005217
ENSG00000109220	3301	636.2	-0.18269229751619	0.1809	0.00525
ENSG00000218175	2061	637.1	-0.204140716780225	0.181	0.005268
ENSG00000232450	774	638.9	-0.190298791626595	0.1818	0.005304
ENSG00000166153	8977	639.4	-0.187767747046025	0.1817	0.005315
ENSG00000215126	6720	639.5	-0.185232254230161	0.1813	0.005317
ENSG00000230626	5484	639.9	-0.189033824390017	0.1812	0.005325
ENSG00000205639	1488	640.8	-0.199122642013601	0.1813	0.005342
ENSG00000058335	10196	641.7	-0.200378797984026	0.1815	0.005362
ENSG00000101210	12222	642.1	-0.18269229751619	0.1813	0.005369
ENSG00000228742	5410	642.7	-0.181420640280142	0.1813	0.005382
ENSG00000120658	9292	643.4	-0.18269229751619	0.1813	0.005396
ENSG00000163683	3264	644.3	-0.183962834842595	0.1815	0.005414
ENSG00000138795	3449	645.6	-0.185232254230161	0.182	0.005442
ENSG00000214954	6389	645.8	-0.137503523749935	0.1816	0.005446
ENSG00000165879	8273	650.1	-0.186500557644495	0.1842	0.005535
ENSG00000152413	3859	650.8	-0.181420640280142	0.1842	0.005549
ENSG00000235453	6644	652.1	-0.185232254230161	0.1846	0.005576
ENSG00000264575	11698	660.7	-0.187767747046025	0.1902	0.005758
ENSG00000258655	9531	661.7	-0.180147861158429	0.1905	0.00578
ENSG00000214455	9301	665.7	-0.185232254230161	0.1928	0.005865
ENSG00000083807	13207	667.6	-0.180147861158429	0.1937	0.005906
ENSG00000267321	11185	669.8	-0.180147861158429	0.1947	0.005952
ENSG00000139835	9425	670.8	-0.181420640280142	0.195	0.005975
ENSG00000140009	9659	675	-0.180147861158429	0.1975	0.006066
ENSG00000120738	4035	677.1	-0.18269229751619	0.1986	0.006113
ENSG00000262185	10407	678.5	-0.189033824390017	0.1991	0.006143
ENSG00000103227	10327	680.5	-0.18269229751619	0.2	0.006188
