R2_06D	R3_06D	R4_06D	R5_06D	R6_06D	R2_06M	R3_06M	R4_06M	R5_06M	R6_06M	R2_12D	R3_12D	R4_12D	R5_12D	R6_12D	R2_12M	R3_12M	R4_12M	R5_12M	R6_12M	R2_24D	R3_24D	R4_24D	R5_24D	R6_24D	R2_24M	R3_24M	R4_24M	R5_24M	R6_24M	R2_48D	R3_48D	R4_48D	R5_48D	R6_48D	R2_48M	R3_48M	R4_48M	R5_48M	R6_48M	R2_72D	R3_72D	R4_72D	R5_72D	R6_72D	R2_72M	R3_72M	R4_72M	R5_72M	R6_72M
LP_26119	115291.342159072	146991.254104995	84496.3086064192	82259.1143245539	68430.6398264877	115817.777391356	93528.8011527308	75383.5618801562	64016.5212989639	74796.8102178314	74832.5387771149	100080.027999324	73303.6372948228	73111.0584875956	71420.7703132436	70459.8716062883	101503.536850681	58592.0620118331	76139.1466459016	72034.7621980839	102137.678840625	109956.260435237	66203.1546915882	86464.8554730226	76595.8533230963	106321.95587961	95814.2689366145	60559.5041971711	75470.3339223817	77235.0732996476	91680.148974412	95407.2617887253	95637.8551452518	101021.687690786	96817.4176020865	110218.569567475	88081.8491210936	88941.8366915263	97281.9883772249	80503.4474910711	66401.0033477635	89997.6477121585	107299.702083709	108043.640946885	63990.6765175572	90497.0571744821	90271.1573929995	103399.065502135	94761.2173177411	85271.2549953601
LP_26231	11471.7480760125	12808.0902126995	8461.69240893136	10299.8056368908	10035.6551579396	10728.4433740057	9765.37127780784	7287.52365020798	9966.88710986322	11024.5742485147	11827.0109811361	9901.35842669221	9264.65098224641	11187.4932819113	10624.5238671735	10866.4130315278	10261.4789141602	7217.96005566939	11060.9272412689	9452.79870917262	11838.1339826214	9926.94368215266	8418.10008001293	12068.6268703477	11380.0547282435	8232.62364823007	8697.21207859611	7378.54481510274	8390.19050107019	11693.3260366402	10759.7333422628	11891.7744794247	8438.60774976314	8590.59537478191	13172.3803513688	10010.6217837263	10495.7306022076	8108.28562193723	11878.9735962209	10877.3951568179	8242.28071702442	9937.28074816856	11342.6030162758	9012.83823721583	9680.12296610597	9793.15587703866	7141.60770524263	7312.01146597939	10303.5318833363	8773.76980923023
LP_26233	190952.563163023	258509.949500536	169350.033040968	130057.93934386	130456.92993361	193324.447590675	208237.386845054	175675.317750386	136936.586736361	164631.413934484	177604.345708007	214747.506787542	171562.574691198	154510.797444564	139628.212690351	170497.259460619	194435.398265488	159693.224743643	149683.234303195	146319.994406408	209925.961169926	232517.586007446	168692.303314381	162803.962501993	139148.770001871	187253.17819996	177739.312460389	144553.296780746	127642.993538499	143205.071525553	177644.990630532	186220.807194302	165694.465021487	128912.669265144	179822.749983058	191923.097316787	177549.595951724	154505.376374833	176987.568340015	151538.318786054	116151.181433942	151229.557576344	158982.237783845	141822.342127361	130202.005873025	145478.130416401	144767.355613542	131207.634652676	139115.132294576	122678.960047875
LP_26236	53939.0721959364	104770.736952114	44243.57987752	42635.8949605825	32171.0808363338	52614.0663209969	57972.7502940966	47067.9171648716	28588.6736178414	38216.0605268728	29825.6239403323	55569.1396689895	44098.629821758	34510.3360381616	25402.6601652607	31717.5838367342	55758.3050620398	30677.3061217773	32095.393853503	31475.3202723543	45976.5898602026	69784.7306081401	38871.5785270353	35504.7753245803	33763.246791249	60762.2704022293	41128.0263865627	36943.9459781825	31777.7109374634	30353.7634670368	44811.3533683681	48484.7929975627	61243.7741869562	43174.3875392365	39125.4429921446	41079.2675989883	37833.6213221431	54352.0769264415	42302.9278321426	33220.5975908306	20125.7077625355	42988.3511866235	46545.3003413472	49341.9184908448	22625.3376872943	33565.9953959929	37942.1049802664	45762.6457118685	37423.386119291	32590.1441404366
LP_26370	37582.2031472903	46098.542063364	29403.3049466231	26951.2844362504	28840.7384125362	37468.5555968607	37909.3401690144	30220.9982592882	24805.5308520246	32275.2390067348	39388.271747585	37188.3689424231	36915.896233571	31583.207207288	30809.9660768682	33032.0673991971	39573.1687880231	30007.0597449717	32697.4692193208	32372.4272901685	37430.4373892665	42164.0549258945	27768.3348776462	42909.4636921921	37621.6620615006	32939.913744416	37784.2582286445	26674.7641277281	27944.9722614959	29208.0700575184	36667.7288660385	41314.6874010256	36089.9071176157	30414.1153782054	35473.3627497973	30128.9239768493	33581.6273194522	33352.8971978074	39361.1303217991	34297.4202139695	23122.7289621	32162.2719855708	29068.9029155333	25826.6645666716	22897.5412258257	32510.8464857616	31646.7761188441	32834.7873966489	32957.0505568278	22478.2996286194
LP_26384	4890.83200071715	5189.80164206683	5928.06769648281	8417.15929993034	5027.91996561975	6250.44576645923	7113.49790181932	5523.60365042548	4442.26667014194	3152.7700273837	3406.9955801142	3668.35349842789	1732.89550802276	3744.92124862723	925.372815037413	4145.9814251133	4944.34310684267	2742.82771266602	2218.0820970378	932.223354323797	1328.3727888149	4518.98425356252	3106.64324381041	1595.95465686266	2348.38626885208	5509.40371025038	2870.93049863918	3294.85374697402	4321.44850132522	1135.62993007784	1706.37322093053	640.980641195419	1946.20862395002	3817.65339632731	570.007705696212	2055.37179721717	403.757420018015	4111.70229904291	1249.1458877641	1150.6342370221	502.77622760939	1014.88787281868	821.021856404078	734.463164319796	3818.56658044308	340.894239213528	444.062038960849	2371.12994774859	561.626648843886	1295.1204085935
LP_26479	102868.178555976	102994.297629191	66566.6878866001	76620.8788885423	81586.0915319824	99197.7204482375	77234.8696134945	70184.735516637	90358.3418037653	112120.566410393	111968.527905284	95094.3017117376	83377.6179833302	110043.181036292	132447.064181256	106276.837444191	88388.6895345965	68199.7239197446	117328.566148593	136488.163220494	121950.197147076	97297.3680712485	70840.0604437415	155969.591145918	150938.128129048	82717.5064232036	104614.771363026	63175.1422073086	107151.394598093	136879.918388661	192695.552203428	227609.058517994	121086.128127032	179703.913817552	252549.784033433	188185.909605719	191854.958699969	103116.804733774	219784.450957537	214852.015665422	198869.243146216	266031.599188972	220054.10758491	297268.846984869	228151.44479027	274326.000909588	242207.80768583	170006.455183526	286685.180293069	248868.093326553
LP_26548	4237.4560919642	5730.59373213799	3258.44625210322	1705.96996196732	2321.95058777114	3825.30174871982	2708.68792204023	3196.64242693655	2804.36569643125	3484.96554285452	3237.33217034696	4421.17873920475	4295.72098664793	2564.74222992854	4858.94447211684	3031.28814522389	4714.05527862548	3424.73049581619	3065.98454309981	4320.56522747988	4700.48134807098	2997.55584652134	2548.00172763777	4346.96152780717	4592.23844711246	3864.67971898118	4670.14988893996	2685.34313530043	2831.95797832856	4343.31139109467	3124.05313716966	5661.79561122218	4585.18167588217	2781.57714343291	5494.7901347758	3770.18652043162	5812.77288935661	3029.53702657924	2708.83860021947	4567.25491062473	3522.13116977904	5949.13542482428	4894.06199412647	4562.15687524297	1314.35525801877	6632.548021867	5510.46715608549	5607.3287204831	4619.98374483625	5591.59406019356
LP_26549	21678.9880487771	22428.1372595905	19179.7552875185	16144.7280665876	14105.0494161167	26983.6147484741	22721.0759854659	17464.7198162617	14400.7827201945	16781.7415781109	17734.3679253504	25635.8735916563	16162.9801185023	14658.0985377813	15648.0817762135	19791.6547491805	27423.9963454216	13184.7027799638	13345.8816764598	14511.5500401271	23309.9158046646	27991.9016773769	14814.881624176	18668.5180307722	17047.2987276586	24611.2259125306	23835.6159434796	11718.4219438489	18193.6044057547	15983.9565967542	21830.7455562554	25998.2508665154	21824.3629740956	21543.5785441662	22351.4457028949	27501.9004650722	24177.4310308704	17648.912694375	18633.404914347	22824.5317963695	13060.0085903298	34971.001527642	21977.8967032144	29602.1471676324	25553.0947981456	20145.6168613848	25868.7581607514	24115.6556713459	26583.0356447663	25646.2757000177
LP_26605	28343.4148624069	35381.8824847152	21848.7144707207	21468.0175528853	25574.3799659534	28676.0175924579	24114.0608955088	21008.1022575124	23170.2928458913	29865.3119117039	31465.4224482613	35787.4187002185	29549.5278198564	31161.3642720572	37800.8588135895	30131.771841559	28834.2038811271	20912.4724836658	34180.8104470534	34582.564008527	34991.7021440769	30947.1515926824	22872.6925300884	40171.5356487402	50302.402725206	27164.547672872	36700.2944884424	21463.2726336018	34600.015590617	44448.4137651393	45630.5279139392	59271.7954199586	38112.7451738907	41726.6655570948	63865.3785358627	38963.0562948044	51038.3844726692	27734.8245912284	53021.6096959481	55775.3632083422	38624.9001270837	52441.2262524067	53290.1809617601	46369.0048025679	36542.8995750343	48900.7834212589	50210.164272742	41772.4868447241	41316.3816005814	41926.67441116
LP_26669	15058.8179749699	17003.5227254983	8269.68330558428	9900.73656960411	11930.8765318184	13599.1252310032	12360.4645355865	9492.8828787065	11611.6123171152	15536.4275412978	13876.1009537639	11656.7450891164	7682.09925527846	13771.5551683737	8914.32681208785	11131.1328186625	10837.8702496552	4785.19275176962	11458.414479165	9693.52169304796	6612.95482183831	7859.10051058536	5047.8688822577	9079.28197892552	5987.13196923512	5884.09247202252	6052.15419449919	4463.70706473003	4550.37857047452	5016.93858138346	6848.29725603856	6687.83406765913	2796.01149063797	6173.6875740191	1151.40546261468	4620.09542918758	5817.27160834808	2317.54689236352	6512.89665229524	1140.60396562794	1297.17827757347	5889.5712920485	2098.9015738126	1449.88167573433	1504.45470299839	1811.90049658143	3164.38517920296	2836.45604715021	1955.2122290619	1716.93372870614
LP_26670	3927.89003836311	5505.01335813385	4329.94752671543	4095.75755177326	6712.98863384758	3914.791294012	4126.36620166685	5286.08874695957	6005.19206467871	8640.85912575621	4527.56957769284	6596.47674881318	5039.9818332576	9147.51650527625	8449.24542578133	5732.58809385047	5467.7812236345	2881.65039184494	8421.28871481483	10158.0295619637	3869.45431875621	5477.8964472023	4048.20855377352	10607.4671314065	7667.52079702076	4335.23423593738	3422.40574249424	2659.31117396022	6017.07554505805	8223.70272792045	7485.39339464227	13129.6390033255	4796.86645614512	12618.4245057841	12905.3379052929	5596.12999994741	9800.29231709231	4674.69061523441	14748.3981401783	12449.1287373508	11603.4199727581	13346.2406394865	10040.1283278429	24903.5733599329	17312.5196467491	14197.4643600062	13039.2720475517	6361.56238983122	17529.1171411597	14491.6968619081
LP_26832	7581.79984171906	9095.76900099044	3659.80450849969	4201.31682555468	5354.08219093449	4343.87658800157	4489.73485872049	3503.37157731275	6413.51780387876	8623.84792378224	8837.2902887436	8876.59555437629	8421.60423839203	9406.26234005815	11897.5401997489	8355.81720820399	7658.86874755513	3606.65477054838	10144.8792756384	14863.3308583162	8950.25322082121	8148.45105532182	3598.37391336438	12962.6520170457	14145.5053089212	5685.47177316735	8345.05445096033	3954.91500060773	6602.85101767509	13124.1369743963	8601.42997528677	16044.2202275883	9864.01540698685	10935.640885112	16852.2371515724	4558.42276079291	15584.3141125696	5006.99669491547	14535.8257759063	14250.5235413252	7312.83552201353	12583.8234658197	8130.94370207839	18308.8429956152	9780.00326811363	11787.7121797472	10461.2708730668	6080.22165397039	16193.671392156	14469.6437613454
LP_26833	147155.35979855	157353.388256887	90615.2940744496	109970.639469114	117021.068962117	154644.861652369	133805.046843586	107192.038203693	133601.896202968	171911.172440761	161187.191296063	156723.206466864	102701.956631171	128850.641458615	136131.30392253	148394.325872464	131110.65024304	100352.682892887	157424.298564359	148232.780366534	152350.302539798	143694.568990931	98844.9748527085	126637.255411895	134015.938615829	119494.14627571	146739.492640676	75939.4648824523	123551.305877338	132558.201659615	150445.646874967	153147.489614862	106065.957663502	112692.903712672	170858.492569981	165960.701304585	147634.722089412	99788.3323084215	190366.621576374	156547.593858198	132006.74196881	169000.161391041	146602.967718791	157421.046557646	152953.481612116	170164.64829067	154172.015750426	119067.57267763	168480.85213026	145603.817468974
LP_26834	428251.744556071	418867.34279875	354739.919868114	364158.746044587	362237.453833952	437934.999126183	404194.018215419	377684.828452119	414383.668941532	487550.153928827	406940.497625455	384912.495585819	315164.893807843	396309.288300084	391943.423394542	376479.638428774	351821.797304999	306638.473398366	436631.479400711	409484.467931903	389065.801622857	378940.808305962	302404.249725233	394996.845799207	356072.735968992	310919.109459285	364427.674614193	251349.167928246	353258.017214717	403905.3934356	407399.090342264	453114.878138125	227131.899429099	501137.649225587	660224.226381576	477058.198243463	413288.024047539	265601.395995977	659222.610850178	542315.563121413	548086.858878835	589681.287973385	489074.951582231	872466.851908288	757463.467374891	774882.430118141	535920.616334515	362503.903962321	787100.163648471	575357.201147087
LP_27026	165047.667824503	185067.856358899	163080.602354192	133371.468209272	137442.881787326	173918.536916238	152894.665461277	165672.762273039	155200.273864004	191134.539471427	157129.219083034	227422.295304488	169434.808992766	169804.90467534	177524.630917836	150700.25819446	189760.345036395	141525.736558417	187520.124628324	188774.331850522	222249.032587656	211857.89204005	129157.445531656	222159.791334321	183871.03512484	178016.754522674	187376.910219877	130914.869009698	190207.668323468	208589.542523008	254588.044956559	240410.274419077	270278.829655106	277252.317372638	278443.367498062	228904.605533706	230691.637789262	191616.103495817	296140.007037218	225655.30886547	322662.63145579	264428.236065253	323011.777720887	390023.595797512	383964.121611011	329321.528138909	286657.123438601	189902.441267428	366929.04429478	259316.946032935
LP_27027	872733.783586669	1257833.93690828	896479.636847624	772398.786737462	830864.063147829	855920.676112267	977882.154707098	988366.105951912	822697.761449667	1075944.23980567	671995.749186561	1005647.87379125	947312.667467874	919510.762441555	676602.53734036	655405.571102818	921296.980988656	778761.387459466	845237.446974313	865885.737628451	793550.499926516	880063.348441218	714949.802022471	753508.147306282	597956.512497931	738438.657994138	670226.470157546	639930.922231609	597563.621878697	634447.156399921	441091.472621242	487789.132070128	469468.223556949	452490.026779289	490337.376220806	464497.194437964	462705.627577574	355732.49513782	596446.272119668	423073.374044528	355342.634372102	388952.296680567	472048.580952446	494169.223144481	466820.072870665	441197.833556744	427707.119988308	349666.922267476	467534.226542173	340128.032760827
LP_27028	148320.618285807	72286.6161647412	58576.4974531407	57984.3186390289	117327.23392626	140109.066232254	63683.2447838879	37334.2468203936	126075.53698704	43967.5779019672	237017.014034694	123789.756014469	63057.2056897312	113969.563406718	173260.485061506	203749.486495603	165169.643508974	103447.781060447	163558.025853466	140230.337111945	202352.997508148	103709.549003759	63821.9866360055	175648.61888282	244920.88654932	205698.940068202	237110.327695814	107321.491835353	204501.001730532	247350.417654259	355674.495069761	418026.24183851	245103.201401808	330755.080490253	346246.507918055	393481.809522457	407305.374936405	259814.199198881	276533.366784902	376861.539909691	342187.827191916	414724.986534733	402423.417838459	364234.381403274	338032.473647257	413890.35206659	439471.096877293	437459.65671643	420618.595361357	376743.09113783
LP_27084	23456.6536467206	31018.958544189	37970.6420047898	29183.5650929321	33425.8757065657	24721.0862962168	28615.8024640826	42168.7576374342	28416.5330850099	39307.7625920147	26235.8757836532	28886.0098804616	39866.8014450999	34544.6902100196	36083.7908784179	27511.3766733639	24408.2195543931	37446.0879143537	33177.7132492196	35347.2430358205	25892.1907668867	28085.2984235731	42871.4402608548	31253.2005189456	31893.4623678521	25549.6933674192	25636.8494650457	39777.555294561	29600.447323001	33771.6340511908	22172.2600758574	20771.3380698527	32758.6850341636	18914.0323758249	27603.6705240704	22382.5166678169	23501.8716560086	33990.6054798106	29303.8527061223	23533.4469681995	11229.6618462064	14807.6607954203	28862.708278033	20993.3173123437	24204.4045607223	15061.2036407545	16665.2051084675	22561.7251520133	18558.9758471384	17877.7278768744
