D24R1	D24R2	D24R3	D48R1	D48R2	D48R3	D72R1	D72R2	D72R3	D8R1	D8R2	D8R3	M24R1	M24R2	M24R3	M48R1	M48R2	M48R3	M72R1	M72R2	M72R3	M8R1	M8R2	M8R3
SAP30BP.1	4.07644610848966	4.07919905826638	4.1207838249467	4.06619976224816	4.1986807343293	4.02936735544924	4.12479213871891	4.0707369054476	4.05309953491075	4.10071123121436	4.10180834025907	4.07890004319498	4.09780768587146	4.11399204036155	4.08973106405579	4.09780768587146	4.09948926780165	4.0996918547553	4.12114337856822	4.10239567096485	3.73970629031149	3.9924437571262	4.0480557096601	4.10112915620237
VCL.3	4.22394724331024	2.84903358292296	3.04328829285108	2.84903358292296	4.34248118528665	3.86390514276016	3.55992104339566	3.57954727165299	4.33897065651892	2.76184711375994	3.09327544493604	3.25185124263226	3.09327544493604	3.25185124263226	4.31644500917468	3.44325547603345	3.69570506983399	4.26865306394309	3.55992104339566	3.20770609589921	3.88439580675015	3.67920025318392	3.60752287757677	3.25185124263226
RAD21.1	4.15279442233206	4.2519714194579	4.17108356713365	4.18171487380255	4.14979708979307	4.16759218151673	4.13698660697511	3.90854004769673	4.049245575109	4.18924359412738	4.17191019908834	4.15457330043007	4.1830486566949	4.14513016140631	4.18156155636564	4.1805193399933	4.07870642457952	4.18988663928644	4.0949726688958	4.17575597176367	3.73970629031149	4.13563793502261	4.18405948743447	4.17088990183235
CIRH1A.1	4.18067727527426	4.16194243105625	4.11983587750267	4.09723321234935	4.1257279139856	3.93587166525824	4.08401737142074	4.11195507908495	4.04621247018018	4.15790148940205	4.16971598833247	4.15320587794151	4.11380999218793	4.12356170422824	4.16587821647483	4.13684372494295	4.09309142680635	4.1194906738282	4.08889100875785	4.0916792955387	3.73970629031149	4.04662629018719	4.10468608971871	4.14149648491722
NIF3L1.2	4.04356017899579	4.021689198343	4.0433813456192	4.04385595424993	4.03878871893803	3.84306438735046	4.0634060022597	4.04315329305129	4.04786684761284	3.94749997060817	4.02997125688966	4.01127039199201	4.06538834253726	4.06619976224816	4.03253518332134	4.01637054359609	4.06051213938318	4.05978411349984	4.06041498415558	4.06642923184346	3.73970629031149	4.04748567446033	4.05225741633077	4.07635151918735
HOOK3.2	3.94447738370406	3.94845354037775	3.93268112889486	3.92302580014374	4.0472872202817	3.93398106198516	4.07579944694797	3.95066028956965	4.03278906197148	3.96491487088333	3.93115023296587	3.75157396443304	4.00917555906451	4.04786684761284	3.96149073961032	3.95675138459622	4.02799999670902	4.01081400940316	3.98261971949918	3.83977406923482	3.73970629031149	4.04160282048982	3.94930551319985	4.01802689353897
MSRA.1	3.97020869107943	4.01596697710976	4.00479775468557	4.10655702668477	3.98903479225108	4.05617640909551	4.03156992559868	4.01778673787088	4.04640583055611	4.09853928879516	4.0251981787686	4.01351565904942	4.049245575109	4.02089637126754	4.00533176713322	4.00029287168048	4.06700090276737	3.95863319213907	4.04683584944792	4.02843141156359	3.73970629031149	4.11399204036155	3.74879725162515	4.02717759044364
STUB1.1	4.05355729160433	4.06360558896249	4.0916792955387	4.12734427667097	4.02864651900294	4.20269034552374	4.15013401746423	4.16097608706447	4.03604320487041	4.01610970491628	4.02965818312365	4.07052621736696	4.11060926159372	4.07515977096246	4.11712421711135	4.19484882655664	4.06869231556932	4.07159582751515	4.16971598833247	4.17424489666895	3.73970629031149	4.13955881249158	4.1932382251021	4.08346061880614
GNL3L.2	4.06002495874352	4.07635151918735	4.03557517602484	4.00679484732774	4.06977976589071	4.0472872202817	4.01484278223562	3.98292534890238	4.01240565241154	4.00603928414723	4.0490832777814	4.07515977096246	3.70781908803758	3.75873796289417	4.07598502703696	3.77891546296226	3.94045795784165	4.02212887747586	3.77715961897601	3.98261971949918	3.73970629031149	4.04508868772338	3.9893761953222	4.08033765985657
CHMP3.1	4.03339256696561	4.04492290421301	4.09352775567028	4.02334552662926	3.99682628071953	4.00603928414723	4.07720744662447	4.11399204036155	4.01909797225778	4.04249859475111	4.00802502117338	4.08865460200553	4.07190589302666	4.0961252613374	3.99493179536691	4.0433813456192	4.13084266341869	4.02334552662926	3.92859227939771	4.0490832777814	3.73970629031149	4.10599761184741	4.08206516365217	4.03629016875551
STRN4.2	4.06288828356608	4.03438220768088	4.03077028200324	4.03788537987871	3.98628069873779	4.12539902967329	3.98382899383531	3.994389604313	4.02286693052892	4.02774645660755	3.90173433532222	4.03498310123998	4.02662208407726	4.02747206587449	4.05064213466465	3.97201689266456	3.84306438735046	4.02606469305812	3.87340512104868	3.83678496872257	3.73970629031149	4.02822060565533	4.03326458203468	3.87759765651497
UQCRQ.1	4.12222059897158	4.09676873128272	4.10779702109724	4.14864432408648	3.57954727165299	3.85246376731864	4.0949726688958	4.15672934430463	4.0249615635638	4.11753975224969	4.11722572647408	4.11119657160405	4.12785003436029	4.10599761184741	4.10199478188699	4.14560042518963	4.16848546117026	4.12553083917848	4.05644997556124	4.12114337856822	3.73970629031149	4.12809167173457	4.13018551148878	4.12826187259696
CDC16.1	4.1057228186528	4.14049760058382	4.09986524339665	4.11712421711135	4.06605689441064	4.0153111284394	4.00892572631219	4.1350257756685	4.01596697710976	4.054388560717	4.06051213938318	4.09100769830124	4.02411316738863	4.13546350675948	4.10878611716816	4.0196298572877	4.02191001208406	4.13988670621058	4.07111544816027	3.99650632805699	3.73970629031149	4.07619670342363	4.14139039730498	4.14064644123676
PTPN2	4.00533176713322	3.95907829161282	4.02799999670902	4.0249615635638	4.07159582751515	4.02922150378418	3.92030104550412	3.94447738370406	4.04269948100537	3.92238812091013	3.88562028730863	3.9426438236879	4.04942883245054	3.91218266900623	4.0707369054476	4.00845531713184	4.06977976589071	4.00231972037847	4.03953970956072	3.98608019019177	3.73970629031149	3.96149073961032	3.91628222372142	4.02227854770492
CDC20.1	4.12546493442588	4.1549353230475	4.12509085327686	4.13428534748637	4.13033543016523	4.06360558896249	4.11852805717742	4.09517915374062	4.03097719543767	4.19731679762858	4.15977180616418	4.20681309832953	4.14241499034892	4.13359845956341	3.69570506983399	4.13347432343425	4.10949951084705	4.11060926159372	4.11461034853668	4.11722572647408	3.73970629031149	4.12630612505953	4.1728687153498	4.18362261660618
MRPL24.2	4.0433813456192	3.95588840271297	3.87340512104868	4.05309953491075	4.06553528802542	4.00364933890681	3.90513887905798	3.92302580014374	4.04226320995975	4.04201722294975	4.00364933890681	4.05644997556124	3.98027639583978	3.8615501069312	4.00802502117338	4.03125908278784	3.95405900332487	3.92859227939771	3.87759765651497	3.9875823276034	3.73970629031149	3.97056358704724	3.92645946581653	4.00624835432186
PXDN	3.9530911006943	3.88675860890721	3.86237336955507	3.911768676532	4.00562200555921	3.88099187033097	3.92507166707438	3.92696907378574	4.03939162481099	3.72206847956799	3.90513887905798	3.91726832760842	3.75022616989958	3.85918671596928	3.91628222372142	3.88917177749869	3.87759765651497	3.9395302034371	3.91466081706065	3.92405293661794	3.73970629031149	3.84306438735046	3.7545637452852	3.75712202443571
WDFY1.1	4.07703452360362	3.97647281072256	4.04249859475111	4.05712499122003	3.95985013394248	4.01107476094943	3.93398106198516	4.09740860060409	4.02411316738863	4.06757227377559	4.03498310123998	4.09185126497825	4.06927900589558	4.03389000091533	4.06819041798743	4.08623214172448	4.04095106807985	3.9901757158209	4.04833001994771	4.0673542868255	3.73970629031149	4.01011678686154	4.02312645574091	4.06757227377559
CTNNBL1.1	4.11933234935808	4.15659485071641	4.12394460758169	4.11722572647408	4.07379728944377	4.11581894270961	4.13529348410959	4.12841063840439	3.99548762951688	4.12232161220128	4.19309840345351	4.07720744662447	4.14192001444903	4.05978411349984	4.06957016499997	4.07635151918735	4.09023532630644	4.10672275558058	3.96683663796816	4.04942883245054	3.73970629031149	4.15215786202118	4.16601888857216	4.10672275558058
PTTG1IP.1	4.28966024414539	4.31783615106988	4.32100205250482	4.29012543812377	4.32533781928668	4.02227854770492	3.99603576326346	3.914166547995	4.32805203526446	4.33958348328343	4.30682284874406	4.3489931126888	4.31372401552495	4.31418872577812	4.33630607310835	4.33977918163127	4.3048341353881	4.32257906470108	4.32504374941657	4.34142318712697	3.9368558008911	4.32746619530998	4.30535321583738	4.34104950911406
UBE2G2.2	3.97397936337012	3.87668899405002	3.98419682436836	3.9932885979923	3.9426438236879	3.91517622900595	3.72206847956799	3.97056358704724	4.00178076416268	4.0443997901648	4.03807763859019	3.97995738339545	3.92507166707438	4.02358825155208	3.98215625581316	3.87019132894102	3.96546694123309	3.90854004769673	3.90983052929391	3.8604477359732	3.73970629031149	3.90983052929391	3.93617302548072	3.95405900332487
PTGES2	4.09039828468573	4.18025194790704	4.21070947303753	4.1830486566949	4.20669352540567	4.34404904155989	4.23940069171153	4.24375215180369	4.23948878788573	4.14560042518963	4.1038041527485	4.21590808223644	4.19561527389026	4.2074190979716	4.21799917732596	4.15869807222524	4.1986807343293	4.2074190979716	4.19060787415395	4.21956340130176	3.86237336955507	4.09837762158389	4.19103672368614	4.15607147638593
C8orf33	4.01081400940316	3.97020869107943	3.9651780854354	3.99385213374026	3.96546694123309	3.93804267550659	3.91587751598669	3.93007585074114	4.01462486640169	3.88835770788276	3.97136978410815	3.9893761953222	3.87138477240869	4.00339613210688	3.94573130120999	3.98450563447489	3.96114359445905	3.97613981517128	3.98715557514198	3.95523999027879	3.73970629031149	3.99548762951688	3.93115023296587	3.91466081706065
SETD7.2	3.90342819577509	3.98513934497129	3.95276251037228	3.91517622900595	3.98513934497129	3.98693521266275	4.06583263783482	3.94045795784165	3.98233848862714	4.07345085288396	3.75022616989958	3.92645946581653	3.94712944187113	3.91915845098872	3.91668189264114	3.91587751598669	4.10733321206681	3.91332308107717	3.91977684409143	3.93649625081458	3.73970629031149	4.10149097156234	3.94163494280893	3.96022723573219
WDR26.1	4.00624835432186	3.88917177749869	3.89363724294455	3.9280821018453	3.94163494280893	3.85695305251717	3.92302580014374	3.91122956036265	4.00802502117338	3.98118067067838	3.98057141899216	3.99385213374026	3.98450563447489	3.88835770788276	3.92405293661794	3.9426438236879	3.86840362921586	3.94370258889198	4.01728394489011	4.00315406147582	3.73970629031149	3.87476505509421	3.8695491121111	3.93846616229894
DARS2.1	3.84896156782474	3.86477074692395	3.91668189264114	3.8997867795192	3.89133844234982	3.8723907400311	3.94010859019004	3.95166906283039	4.00364933890681	3.86618057188825	3.86390514276016	3.8723907400311	3.93115023296587	3.92180000329697	3.90401524902536	3.89599802567975	3.96683663796816	3.91668189264114	3.92405293661794	3.94976627055408	3.73970629031149	3.94845354037775	3.95205274402309	3.91587751598669
DNAJC3.1	3.78148403632111	4.04356017899579	4.05877041129979	3.9510756994398	3.98792245145867	3.94416037426423	4.0916792955387	3.95339821951464	3.95523999027879	4.09433326882627	4.09329845071037	3.93717882634294	4.0870842270483	3.9426438236879	3.9514550337509	3.92594898543496	3.94930551319985	3.87340512104868	3.94199538788973	3.77420273768941	3.73970629031149	4.06778753703768	4.0780857046275	3.96643095431614
MORF4L1	4.00562200555921	4.05087601996369	4.03921524054213	4.00827365681349	4.05562790036602	3.96840486982775	3.94601878640047	4.03994053042555	3.98483962497282	3.99085015194168	3.99271848406837	3.98180014547247	4.00262713902431	4.05733737421388	3.92238812091013	4.03965211438321	4.09629497407318	4.0153111284394	3.95455965793891	3.97170218514856	3.73970629031149	4.03077028200324	4.01107476094943	4.04326731933524
NHP2L1.2	4.26253107218469	4.27569052347283	4.33689501122293	4.29491959568423	4.26627425958803	4.04385595424993	4.25012945811105	4.24088585147212	4.28772844760462	4.31015944815812	4.28214947307629	4.30667320992009	4.33914799186002	4.33958348328343	4.32407063464441	4.30550829964384	4.33262037994708	4.2808613952407	4.2675493756038	4.27944457983033	3.91820556515142	4.35708448668458	4.34476761479648	4.33386764629171
SDF2.1	4.01127039199201	4.04651606037165	3.9901757158209	4.03498310123998	4.00149954098135	3.98355359731306	4.04554367599223	4.01934029873152	3.9893761953222	4.06642923184346	4.04961290511516	4.07268366261242	3.97106785892883	4.00510549523009	4.01506242632275	4.03557517602484	3.83861099536893	4.03389000091533	4.0961252613374	4.03953970956072	3.73970629031149	3.96571834901498	3.9808733643253	4.00771503934475
SPTBN1.3	4.23107060866838	4.23716637819007	3.09327544493604	4.19628340229614	3.54296403459263	3.87019132894102	4.22085257947454	3.59682983900457	4.2552404523537	4.08537260331364	3.23048290099855	4.22026761031899	3.20770609589921	4.12874151309366	4.21590808223644	3.54296403459263	3.67920025318392	3.20770609589921	4.26149661747938	4.24028050940161	3.88675860890721	3.67556996352425	3.6194219564337	4.2502662362068
FUBP1.1	4.17721148008244	4.19795635624516	4.22095918095977	4.20444460732518	4.19500138297243	3.84564209198139	4.20681309832953	4.22026761031899	4.22277733498835	4.19685449073069	4.20148876033577	3.04328829285108	4.21940855796128	4.22070826889825	4.21847301418689	4.22981924300578	4.20885393526961	4.22315243730544	4.22529797117748	4.23269406662921	3.8615501069312	4.19810500876786	4.2149093177028	4.19930658716104
RABEP1.1	3.85495581556339	3.89599802567975	4.04961290511516	3.92542308443654	3.83678496872257	3.90513887905798	4.01728394489011	3.86756951937645	3.98792245145867	3.92859227939771	3.92645946581653	3.98142963927773	3.99385213374026	3.9808733643253	3.87985071875504	3.98829321645983	3.86756951937645	3.95588840271297	3.96867635673022	3.98142963927773	3.73970629031149	3.99980042784911	3.98215625581316	4.00075584517796
LAMP2.2	4.16971598833247	4.22178263175524	4.17870604212462	4.21728317423683	4.20459133773536	4.13467309067971	4.21389463810825	4.22508714817221	3.95166906283039	4.26818576568688	4.24513842632487	4.19777869021735	4.10199478188699	4.16635989125102	4.13698660697511	4.22238299224937	4.16106908780332	4.19671016498596	4.14167498703704	4.1564555397881	3.73970629031149	4.21940855796128	4.17372437253259	4.10599761184741
CST1.2	4.16745063097958	4.06700090276737	4.05733737421388	4.18156155636564	4.20444460732518	3.71709452138264	4.2659664031092	3.70624469771809	4.23107060866838	4.19017783088159	4.17870604212462	4.07345085288396	4.17933839451521	4.14442063800624	4.18198035654403	4.20984685677017	4.18871729224181	4.12041794057466	4.23983034128331	4.25765103317088	3.87835003639564	4.17203837078938	4.17191019908834	4.0915379130441
CTGF.2	3.85793921949851	3.91820556515142	4.03976451920571	4.07159582751515	3.9464213331942	3.84811424795495	4.14729270055003	4.08805075256029	3.96913202409485	4.01822813348549	3.83678496872257	3.89060646008727	4.00393903602389	4.0480557096601	4.06267883401328	4.01560262108149	4.10779702109724	3.99589417737471	4.15443791742986	4.15557699020892	3.73970629031149	4.02689696677592	3.90760235041573	3.99143785768762
MRGBP.2	3.82903603205849	3.7762979587899	3.89521348252043	3.93804267550659	3.88835770788276	4.07598502703696	3.8695491121111	3.76915080202817	3.96607266314671	3.66506580701923	3.83977406923482	3.87138477240869	3.86618057188825	3.88196958201792	3.87019132894102	3.88439580675015	3.97294637311466	3.91876712149637	3.77792032117197	3.90513887905798	3.73970629031149	3.94712944187113	3.92542308443654	3.90466924536065
POLR2C.1	3.90695210526322	3.78148403632111	3.9514550337509	3.84983391450173	4.08459667826385	4.11340242410111	3.91466081706065	4.03898281735541	3.95405900332487	4.08805075256029	3.93234484662302	4.07654069779196	3.82587717016507	3.9368558008911	3.90342819577509	4.05644997556124	3.93768914264877	4.04621247018018	3.95806031538527	3.89521348252043	3.73970629031149	3.90342819577509	4.0673542868255	3.90916056707416
LIMD1	3.93268112889486	3.97800725071863	4.00892572631219	3.74169155370714	4.04640583055611	4.03976451920571	3.97294637311466	4.05270658148835	3.96114359445905	3.98419682436836	3.98419682436836	4.02799999670902	3.95863319213907	3.99143785768762	3.94010859019004	4.05328708941673	3.93007585074114	3.98575043183896	4.0666497971953	4.03036645916938	3.73970629031149	3.97473034043118	3.92507166707438	4.00045323020286
C9orf64.1	4.14210271732341	4.04554367599223	4.03788537987871	4.03644073574484	3.93186200638977	4.13373949011921	4.0472872202817	4.06642923184346	3.96244141065479	4.14149648491722	4.07190589302666	3.98355359731306	4.05490354221065	3.91820556515142	3.86618057188825	4.08927308439988	4.07720744662447	3.95939952745812	4.17755280140602	4.14177593013886	3.73970629031149	4.06685048632658	4.06076765944136	4.10468608971871
